_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.file,_source.data.title,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.data.id,_source.decoder.parent,_source.rule.gpg13,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.rule.hipaa,_source.rule.tsc,_source.rule.nist_800_53,_source.decoder,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.inode_before,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.changed_attributes,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha1_before,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.extra_data,_source.data.status,_source.data.srcuser,_source.data.dstuser,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.uid,_source.data.srcip,_source.data.srcport,_source.data.protocol,_source.data.url,_source.data.level,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.previous_result,_source.data.sca.check.file,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.audit.pid,_source.data.audit.id,_source.data.audit.type,_source.data.audit.command,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.command,_source.rule.mitre_mitigations,_source.data.sca.check.directory,_source.data.sca.check.reason,_source.data.sca.check.references,_source.data.audit.uid,_source.data.audit.res,_source.data.audit.auid,_source.data.audit.gid,_source.data.audit.exe,_source.data.audit.session,_source.syscheck.size_before,_source.syscheck.perm_before,_source.data.audit.list,_source.data.audit.key,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.euid
wazuh-alerts-4.x-2023.10.07,yODzC4sBZm_RewTgD-kc,1,1,machine-1,001,ubuntu,/bin/diff,Trojaned version of file detected.,1,false,7,"[""10.6.1""]",Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]",510,"[""IV_35.7.d""]",rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 7, 2023 @ 21:01:59.705",rootcheck,1696712519.91688,"Oct 7, 2023 @ 21:01:59.705", , , ,192.168.40.130, , , , , , , , , , ,"{""name"":""rootcheck""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,yuDzC4sBZm_RewTgD-kc,1,1,machine-1,001,ubuntu, , ,2,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1696712535.651:138): apparmor=""DENIED"" operation=""capable"" class=""cap"" profile=""/snap/snapd/20092/usr/lib/snapd/snap-confine"" pid=1350 comm=""snap-confine"" capability=38  capname=""perfmon""",log,"Oct 7, 2023 @ 21:02:16.197",/var/log/audit/audit.log,1696712536.92462,"Oct 7, 2023 @ 21:02:16.197", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1350,138,AVC,snap, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,zODzC4sBZm_RewTgD-kc,1,1,machine-1,001,ubuntu, , ,1,false,5, ,Systemd: Service exited due to a failure.,"[""local"",""systemd""]",40704,"[""IV_35.7.d""]",systemd,"Oct  8 02:02:35 sohaib-virtual-machine systemd[1261]: snap.snapd-desktop-integration.snapd-desktop-integration.service: Main process exited, code=exited, status=1/FAILURE",log,"Oct 7, 2023 @ 21:02:35.804",/var/log/syslog,1696712555.93556,"Oct 7, 2023 @ 21:02:35.804",sohaib-virtual-machine,systemd,Oct  8 02:02:35,192.168.40.130, , ,"[""4.3""]", , , , , , , ,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,bHyoMYsBt6vigKDYegbV,1,1,machine-1,001,ubuntu, , ,1,false,5, ,Systemd: Service exited due to a failure.,"[""local"",""systemd""]",40704,"[""IV_35.7.d""]",systemd,"Oct 12 23:48:26 sohaib-virtual-machine systemd[1252]: snap.snapd-desktop-integration.snapd-desktop-integration.service: Main process exited, code=exited, status=1/FAILURE",log,"Oct 12, 2023 @ 18:58:57.154",/var/log/syslog,1697137137.2167,"Oct 12, 2023 @ 18:58:57.154",sohaib-virtual-machine,systemd,Oct 12 23:48:26,192.168.40.130, , ,"[""4.3""]", , , , , , , ,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,bXyoMYsBt6vigKDYegbV,1,1,machine-1,001,ubuntu, , ,1,false,3, ,Kaspersky Endpoint Security - Task  changed to state ,"[""kaspersky""]",17000, ,kes_parent,Oct 12 23:48:35 sohaib-virtual-machine kesl[790]: kesl started,log,"Oct 12, 2023 @ 18:58:57.181",/var/log/syslog,1697137137.2530,"Oct 12, 2023 @ 18:58:57.181",sohaib-virtual-machine,kesl,Oct 12 23:48:35,192.168.40.130, , , , , , , , , , ,"{""name"":""kes_parent""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,bnyoMYsBt6vigKDYegbV,1,1,machine-1,001,ubuntu, , ,1,false,3,"[""10.2.5""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""IV_32.2""]",pam,Oct 12 23:49:28 sohaib-virtual-machine systemd: pam_unix(systemd-user:session): session opened for user sohaib(uid=1000) by (uid=0),log,"Oct 12, 2023 @ 18:58:57.535",/var/log/auth.log,1697137137.2768,"Oct 12, 2023 @ 18:58:57.535",sohaib-virtual-machine,systemd,Oct 12 23:49:28,192.168.40.130, ,pam,"[""7.8"",""7.9""]", , , , ,"[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.14"",""AC.7""]","{""parent"":""pam"",""name"":""pam""}", , , , , , , , , , , , , , , , , , , , ,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , , ,sohaib(uid=1000), , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,b3yoMYsBt6vigKDYegbV,1,1,machine-1,001,ubuntu, , ,3,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697136569.340:182): apparmor=""DENIED"" operation=""capable"" class=""cap"" profile=""/snap/snapd/20092/usr/lib/snapd/snap-confine"" pid=2573 comm=""snap-confine"" capability=38  capname=""perfmon""",log,"Oct 12, 2023 @ 18:58:57.721",/var/log/audit/audit.log,1697137137.3232,"Oct 12, 2023 @ 18:58:57.721", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2573,182,AVC,snap, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,cHyoMYsBt6vigKDYegbW,1,1,machine-1,001,ubuntu, , ,4,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697136569.340:182): apparmor=""DENIED"" operation=""capable"" class=""cap"" profile=""/snap/snapd/20092/usr/lib/snapd/snap-confine"" pid=2573 comm=""snap-confine"" capability=12  capname=""net_admin""",log,"Oct 12, 2023 @ 18:58:57.720",/var/log/audit/audit.log,1697137137.3777,"Oct 12, 2023 @ 18:58:57.720", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2573,182,AVC,snap, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,cXyoMYsBt6vigKDYegbW,1,1,machine-1,001,ubuntu, , ,2,false,5, ,Systemd: Service exited due to a failure.,"[""local"",""systemd""]",40704,"[""IV_35.7.d""]",systemd,"Oct 12 23:49:56 sohaib-virtual-machine systemd[1252]: xdg-permission-store.service: Main process exited, code=exited, status=1/FAILURE",log,"Oct 12, 2023 @ 18:58:58.238",/var/log/syslog,1697137138.4324,"Oct 12, 2023 @ 18:58:58.238",sohaib-virtual-machine,systemd,Oct 12 23:49:56,192.168.40.130, , ,"[""4.3""]", , , , , , , ,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,cnyoMYsBt6vigKDYegbW,1,1,machine-1,001,ubuntu, , ,5,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137126.288:243): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""/snap/snapd/20290/usr/lib/snapd/snap-confine"" pid=3494 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:58:58.510",/var/log/audit/audit.log,1697137138.4651,"Oct 12, 2023 @ 18:58:58.510", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3494,243,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,c3yoMYsBt6vigKDYegbW,1,1,machine-1,001,ubuntu, , ,6,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137126.296:244): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""/snap/snapd/20290/usr/lib/snapd/snap-confine//mount-namespace-capture-helper"" pid=3494 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:58:58.511",/var/log/audit/audit.log,1697137138.5188,"Oct 12, 2023 @ 18:58:58.511", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3494,244,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,dnyoMYsBt6vigKDYegbk,1,1,machine-1,001,ubuntu, , ,9,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137130.396:247): apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""snap-update-ns.snapd-desktop-integration"" pid=3498 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:58:58.526",/var/log/audit/audit.log,1697137138.6878,"Oct 12, 2023 @ 18:58:58.526", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3498,247,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,eHyoMYsBt6vigKDYegbk,1,1,machine-1,001,ubuntu, , ,11,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137130.784:249): apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""snap.firefox.geckodriver"" pid=3501 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:58:58.535",/var/log/audit/audit.log,1697137138.8012,"Oct 12, 2023 @ 18:58:58.535", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3501,249,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,eXyoMYsBt6vigKDYegbk,1,1,machine-1,001,ubuntu, , ,12,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137130.892:250): apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""snap.firefox.hook.configure"" pid=3502 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:58:58.535",/var/log/audit/audit.log,1697137138.8573,"Oct 12, 2023 @ 18:58:58.535", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3502,250,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,e3yoMYsBt6vigKDYegbk,1,1,machine-1,001,ubuntu, , ,14,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137131.116:252): apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""snap.firefox.hook.disconnect-plug-host-hunspell"" pid=3504 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:58:58.547",/var/log/audit/audit.log,1697137138.9718,"Oct 12, 2023 @ 18:58:58.547", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3504,252,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,fXyoMYsBt6vigKDYegbl,1,1,machine-1,001,ubuntu, , ,16,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137131.424:254): apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""snap.snap-store.hook.configure"" pid=3506 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:58:58.551",/var/log/audit/audit.log,1697137138.10870,"Oct 12, 2023 @ 18:58:58.551", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3506,254,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,fnyoMYsBt6vigKDYegbl,1,1,machine-1,001,ubuntu, , ,17,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137131.568:255): apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""snap.snap-store.snap-store"" pid=3507 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:58:58.560",/var/log/audit/audit.log,1697137138.11438,"Oct 12, 2023 @ 18:58:58.560", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3507,255,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,f3yoMYsBt6vigKDYegbl,1,1,machine-1,001,ubuntu, , ,18,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137131.660:256): apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""snap.snap-store.ubuntu-software"" pid=3508 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:58:58.560",/var/log/audit/audit.log,1697137138.12002,"Oct 12, 2023 @ 18:58:58.560", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3508,256,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,gnyoMYsBt6vigKDYegbl,1,1,machine-1,001,ubuntu, , ,21,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137131.940:259): apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""snap.snapd-desktop-integration.snapd-desktop-integration"" pid=3511 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:58:58.612",/var/log/audit/audit.log,1697137138.13734,"Oct 12, 2023 @ 18:58:58.612", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3511,259,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,hXyoMYsBt6vigKDYegbl,1,1,ubuntu,000,ubuntu, , ,1,false,3,"[""10.6.1""]",Wazuh server started.,"[""ossec""]",502,"[""IV_35.7.d""]",ossec,ossec: Manager started.,log,"Oct 12, 2023 @ 18:59:04.617",wazuh-monitord,1697137144.15102,"Oct 12, 2023 @ 18:59:04.617", , , , , , ,"[""10.1""]", , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,hnyoMYsBt6vigKDYegbl,1,1,machine-1,001,ubuntu, , ,22,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137153.916:263): apparmor=""STATUS"" operation=""profile_replace"" profile=""unconfined"" name=""/snap/snapd/20290/usr/lib/snapd/snap-confine"" pid=3639 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:59:15.437",/var/log/audit/audit.log,1697137155.15348,"Oct 12, 2023 @ 18:59:15.437", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3639,263,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,inyoMYsBt6vigKDYegbl,1,1,machine-1,001,ubuntu, , ,26,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137160.816:267): apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""snap.snap-store.hook.configure"" pid=3645 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:59:21.874",/var/log/audit/audit.log,1697137161.17585,"Oct 12, 2023 @ 18:59:21.874", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3645,267,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,jHyoMYsBt6vigKDYegbm,1,1,machine-1,001,ubuntu, , ,28,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137160.840:268): apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""snap.snap-store.snap-store"" pid=3646 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:59:23.621",/var/log/audit/audit.log,1697137163.18731,"Oct 12, 2023 @ 18:59:23.621", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3646,268,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,jnyoMYsBt6vigKDYegbm,1,1,machine-1,001,ubuntu, , ,30,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137161.552:270): apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""snap.snap-store.ubuntu-software-local-file"" pid=3648 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:59:23.628",/var/log/audit/audit.log,1697137163.19864,"Oct 12, 2023 @ 18:59:23.628", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3648,270,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,kHyoMYsBt6vigKDYegbm,1,1,machine-1,001,ubuntu, , ,32,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137161.596:272): apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""snap.snapd-desktop-integration.snapd-desktop-integration"" pid=3650 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:59:23.640",/var/log/audit/audit.log,1697137163.21027,"Oct 12, 2023 @ 18:59:23.640", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3650,272,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.12,knyoMYsBt6vigKDYegbm,1,1,machine-1,001,ubuntu, , ,34,false,3,"[""10.6.1""]",Auditd: SELinux permission check.,"[""audit"",""audit_selinux""]",80730,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=AVC msg=audit(1697137161.644:274): apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""snap.firefox.geckodriver"" pid=3652 comm=""apparmor_parser""",log,"Oct 12, 2023 @ 18:59:23.667",/var/log/audit/audit.log,1697137163.22179,"Oct 12, 2023 @ 18:59:23.667", , , ,192.168.40.130, , , , , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3652,274,AVC,apparmor_parser, , , , , , , , , , , , , , , , , , , , , , , , , , , 
