task_index,task_id,task_type,submitted_at,completed_at,campaign_elapsed_sec,winner,status,latency_ms,reassignments,proposals_json,refusals_json,result_pid,result_host,idempotency_replayed
93,cnp_endurance_multivm_20260918T130822Z-task-0000093,route.synthetic,2026-09-18T13:16:43.805300+00:00,2026-09-18T13:16:43.857124+00:00,186.063,ubuntu-beta,ok,52.182,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.978489}",{},2874,andy-VirtualBox,False
94,cnp_endurance_multivm_20260918T130822Z-task-0000094,detect.synthetic,2026-09-18T13:16:45.797970+00:00,2026-09-18T13:16:45.846588+00:00,188.047,ubuntu-beta,ok,48.623,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.953842}",{},2874,andy-VirtualBox,False
95,cnp_endurance_multivm_20260918T130822Z-task-0000095,correlate.synthetic,2026-09-18T13:16:47.802762+00:00,2026-09-18T13:16:47.862174+00:00,190.063,ubuntu-beta,ok,59.585,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.936245}",{},2874,andy-VirtualBox,False
96,cnp_endurance_multivm_20260918T130822Z-task-0000096,parse.synthetic,2026-09-18T13:16:49.801387+00:00,2026-09-18T13:16:49.861321+00:00,192.063,debian-alpha,ok,60.255,0,"{""debian-alpha"": 0.975843, ""ubuntu-beta"": 0.809}",{},2875,andy,False
97,cnp_endurance_multivm_20260918T130822Z-task-0000097,route.synthetic,2026-09-18T13:16:51.802127+00:00,2026-09-18T13:16:51.849834+00:00,194.047,ubuntu-beta,ok,48.001,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.978831}",{},2874,andy-VirtualBox,False
98,cnp_endurance_multivm_20260918T130822Z-task-0000098,detect.synthetic,2026-09-18T13:16:53.805639+00:00,2026-09-18T13:16:53.854724+00:00,196.047,ubuntu-beta,ok,49.411,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.954215}",{},2874,andy-VirtualBox,False
99,cnp_endurance_multivm_20260918T130822Z-task-0000099,correlate.synthetic,2026-09-18T13:16:55.795831+00:00,2026-09-18T13:16:55.844670+00:00,198.047,ubuntu-beta,ok,49.052,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.936596}",{},2874,andy-VirtualBox,False
100,cnp_endurance_multivm_20260918T130822Z-task-0000100,parse.synthetic,2026-09-18T13:16:57.801239+00:00,2026-09-18T13:16:57.849897+00:00,200.047,debian-alpha,ok,49.135,0,"{""debian-alpha"": 0.976158, ""ubuntu-beta"": 0.809}",{},2875,andy,False
101,cnp_endurance_multivm_20260918T130822Z-task-0000101,route.synthetic,2026-09-18T13:16:59.807278+00:00,2026-09-18T13:16:59.857043+00:00,202.063,ubuntu-beta,ok,49.916,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.97915}",{},2874,andy-VirtualBox,False
102,cnp_endurance_multivm_20260918T130822Z-task-0000102,detect.synthetic,2026-09-18T13:17:01.797535+00:00,2026-09-18T13:17:01.843633+00:00,204.047,ubuntu-beta,ok,46.404,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.954556}",{},2874,andy-VirtualBox,False
103,cnp_endurance_multivm_20260918T130822Z-task-0000103,correlate.synthetic,2026-09-18T13:17:03.799819+00:00,2026-09-18T13:17:03.846781+00:00,206.047,ubuntu-beta,ok,47.044,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.936924}",{},2874,andy-VirtualBox,False
104,cnp_endurance_multivm_20260918T130822Z-task-0000104,parse.synthetic,2026-09-18T13:17:05.803165+00:00,2026-09-18T13:17:05.851357+00:00,208.047,debian-alpha,ok,47.954,0,"{""debian-alpha"": 0.976453, ""ubuntu-beta"": 0.809}",{},2875,andy,False
105,cnp_endurance_multivm_20260918T130822Z-task-0000105,route.synthetic,2026-09-18T13:17:07.808587+00:00,2026-09-18T13:17:07.857710+00:00,210.063,ubuntu-beta,ok,49.318,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.979446}",{},2874,andy-VirtualBox,False
106,cnp_endurance_multivm_20260918T130822Z-task-0000106,detect.synthetic,2026-09-18T13:17:09.798433+00:00,2026-09-18T13:17:09.847933+00:00,212.047,ubuntu-beta,ok,49.77,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.954873}",{},2874,andy-VirtualBox,False
107,cnp_endurance_multivm_20260918T130822Z-task-0000107,correlate.synthetic,2026-09-18T13:17:11.804462+00:00,2026-09-18T13:17:11.856892+00:00,214.063,ubuntu-beta,ok,52.449,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.937229}",{},2874,andy-VirtualBox,False
108,cnp_endurance_multivm_20260918T130822Z-task-0000108,parse.synthetic,2026-09-18T13:17:13.797125+00:00,2026-09-18T13:17:13.842382+00:00,216.047,debian-alpha,ok,46.677,0,"{""debian-alpha"": 0.976728, ""ubuntu-beta"": 0.809}",{},2875,andy,False
109,cnp_endurance_multivm_20260918T130822Z-task-0000109,route.synthetic,2026-09-18T13:17:15.800012+00:00,2026-09-18T13:17:15.849918+00:00,218.047,ubuntu-beta,ok,49.816,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.979722}",{},2874,andy-VirtualBox,False
110,cnp_endurance_multivm_20260918T130822Z-task-0000110,detect.synthetic,2026-09-18T13:17:17.806760+00:00,2026-09-18T13:17:17.852433+00:00,220.047,ubuntu-beta,ok,45.627,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.95517}",{},2874,andy-VirtualBox,False
111,cnp_endurance_multivm_20260918T130822Z-task-0000111,correlate.synthetic,2026-09-18T13:17:19.808893+00:00,2026-09-18T13:17:19.858242+00:00,222.063,ubuntu-beta,ok,49.417,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.937511}",{},2874,andy-VirtualBox,False
112,cnp_endurance_multivm_20260918T130822Z-task-0000112,parse.synthetic,2026-09-18T13:17:21.798322+00:00,2026-09-18T13:17:21.856445+00:00,224.047,debian-alpha,ok,58.089,0,"{""debian-alpha"": 0.976984, ""ubuntu-beta"": 0.809}",{},2875,andy,False
113,cnp_endurance_multivm_20260918T130822Z-task-0000113,route.synthetic,2026-09-18T13:17:23.796721+00:00,2026-09-18T13:17:23.846304+00:00,226.047,ubuntu-beta,ok,49.632,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.979981}",{},2874,andy-VirtualBox,False
114,cnp_endurance_multivm_20260918T130822Z-task-0000114,detect.synthetic,2026-09-18T13:17:25.803165+00:00,2026-09-18T13:17:25.856792+00:00,228.063,ubuntu-beta,ok,53.395,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.955445}",{},2874,andy-VirtualBox,False
115,cnp_endurance_multivm_20260918T130822Z-task-0000115,correlate.synthetic,2026-09-18T13:17:27.797034+00:00,2026-09-18T13:17:27.847073+00:00,230.047,ubuntu-beta,ok,50.406,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.937775}",{},2874,andy-VirtualBox,False
116,cnp_endurance_multivm_20260918T130822Z-task-0000116,parse.synthetic,2026-09-18T13:17:29.803592+00:00,2026-09-18T13:17:29.845946+00:00,232.047,debian-alpha,ok,42.345,0,"{""debian-alpha"": 0.977222, ""ubuntu-beta"": 0.809}",{},2875,andy,False
117,cnp_endurance_multivm_20260918T130822Z-task-0000117,route.synthetic,2026-09-18T13:17:31.801902+00:00,2026-09-18T13:17:31.850473+00:00,234.047,ubuntu-beta,ok,49.001,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.980222}",{},2874,andy-VirtualBox,False
118,cnp_endurance_multivm_20260918T130822Z-task-0000118,detect.synthetic,2026-09-18T13:17:33.807248+00:00,2026-09-18T13:17:33.857083+00:00,236.063,ubuntu-beta,ok,50.061,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.955701}",{},2874,andy-VirtualBox,False
119,cnp_endurance_multivm_20260918T130822Z-task-0000119,correlate.synthetic,2026-09-18T13:17:35.797875+00:00,2026-09-18T13:17:35.847285+00:00,238.047,ubuntu-beta,ok,49.527,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.938023}",{},2874,andy-VirtualBox,False
120,cnp_endurance_multivm_20260918T130822Z-task-0000120,parse.synthetic,2026-09-18T13:17:37.806529+00:00,2026-09-18T13:17:37.861207+00:00,240.063,debian-alpha,ok,54.558,0,"{""debian-alpha"": 0.97745, ""ubuntu-beta"": 0.809}",{},2875,andy,False
121,cnp_endurance_multivm_20260918T130822Z-task-0000121,route.synthetic,2026-09-18T13:17:39.800238+00:00,2026-09-18T13:17:39.857888+00:00,242.063,ubuntu-beta,ok,57.608,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.980449}",{},2874,andy-VirtualBox,False
122,cnp_endurance_multivm_20260918T130822Z-task-0000122,detect.synthetic,2026-09-18T13:17:41.798114+00:00,2026-09-18T13:17:41.848116+00:00,244.047,ubuntu-beta,ok,50.347,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.955943}",{},2874,andy-VirtualBox,False
123,cnp_endurance_multivm_20260918T130822Z-task-0000123,correlate.synthetic,2026-09-18T13:17:43.804278+00:00,2026-09-18T13:17:43.854376+00:00,246.047,ubuntu-beta,ok,50.494,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.938255}",{},2874,andy-VirtualBox,False
124,cnp_endurance_multivm_20260918T130822Z-task-0000124,parse.synthetic,2026-09-18T13:17:45.796043+00:00,2026-09-18T13:17:45.843091+00:00,248.047,debian-alpha,ok,47.068,0,"{""debian-alpha"": 0.977661, ""ubuntu-beta"": 0.809}",{},2875,andy,False
125,cnp_endurance_multivm_20260918T130822Z-task-0000125,route.synthetic,2026-09-18T13:17:47.799076+00:00,2026-09-18T13:17:47.846258+00:00,250.047,ubuntu-beta,ok,47.019,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.98065}",{},2874,andy-VirtualBox,False
126,cnp_endurance_multivm_20260918T130822Z-task-0000126,detect.synthetic,2026-09-18T13:17:49.802801+00:00,2026-09-18T13:17:49.859382+00:00,252.063,ubuntu-beta,ok,57.023,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.956169}",{},2874,andy-VirtualBox,False
127,cnp_endurance_multivm_20260918T130822Z-task-0000127,correlate.synthetic,2026-09-18T13:17:51.800015+00:00,2026-09-18T13:17:51.862982+00:00,254.063,ubuntu-beta,ok,62.797,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.938471}",{},2874,andy-VirtualBox,False
128,cnp_endurance_multivm_20260918T130822Z-task-0000128,parse.synthetic,2026-09-18T13:17:53.803180+00:00,2026-09-18T13:17:53.855010+00:00,256.047,debian-alpha,ok,52.166,0,"{""debian-alpha"": 0.977861, ""ubuntu-beta"": 0.809}",{},2875,andy,False
129,cnp_endurance_multivm_20260918T130822Z-task-0000129,route.synthetic,2026-09-18T13:17:55.796141+00:00,2026-09-18T13:17:55.845507+00:00,258.047,ubuntu-beta,ok,49.779,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.980849}",{},2874,andy-VirtualBox,False
130,cnp_endurance_multivm_20260918T130822Z-task-0000130,detect.synthetic,2026-09-18T13:17:57.802500+00:00,2026-09-18T13:17:57.853521+00:00,260.047,ubuntu-beta,ok,51.395,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.956383}",{},2874,andy-VirtualBox,False
131,cnp_endurance_multivm_20260918T130822Z-task-0000131,correlate.synthetic,2026-09-18T13:17:59.809731+00:00,2026-09-18T13:17:59.859206+00:00,262.063,ubuntu-beta,ok,49.375,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.938672}",{},2874,andy-VirtualBox,False
132,cnp_endurance_multivm_20260918T130822Z-task-0000132,parse.synthetic,2026-09-18T13:18:01.799143+00:00,2026-09-18T13:18:01.844709+00:00,264.047,debian-alpha,ok,45.683,0,"{""debian-alpha"": 0.978048, ""ubuntu-beta"": 0.809}",{},2875,andy,False
133,cnp_endurance_multivm_20260918T130822Z-task-0000133,route.synthetic,2026-09-18T13:18:03.800565+00:00,2026-09-18T13:18:03.848825+00:00,266.047,ubuntu-beta,ok,48.559,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.981035}",{},2874,andy-VirtualBox,False
134,cnp_endurance_multivm_20260918T130822Z-task-0000134,detect.synthetic,2026-09-18T13:18:05.804691+00:00,2026-09-18T13:18:05.857754+00:00,268.063,ubuntu-beta,ok,53.254,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.956585}",{},2874,andy-VirtualBox,False
135,cnp_endurance_multivm_20260918T130822Z-task-0000135,correlate.synthetic,2026-09-18T13:18:07.798413+00:00,2026-09-18T13:18:07.853770+00:00,270.047,ubuntu-beta,ok,55.428,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.938866}",{},2874,andy-VirtualBox,False
136,cnp_endurance_multivm_20260918T130822Z-task-0000136,parse.synthetic,2026-09-18T13:18:09.809479+00:00,2026-09-18T13:18:09.853273+00:00,272.047,debian-alpha,ok,43.745,0,"{""debian-alpha"": 0.978225, ""ubuntu-beta"": 0.809}",{},2875,andy,False
137,cnp_endurance_multivm_20260918T130822Z-task-0000137,route.synthetic,2026-09-18T13:18:11.809181+00:00,2026-09-18T13:18:11.854964+00:00,274.047,ubuntu-beta,ok,45.642,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.981213}",{},2874,andy-VirtualBox,False
138,cnp_endurance_multivm_20260918T130822Z-task-0000138,detect.synthetic,2026-09-18T13:18:13.796354+00:00,2026-09-18T13:18:13.838372+00:00,276.032,ubuntu-beta,ok,42.22,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.956775}",{},2874,andy-VirtualBox,False
139,cnp_endurance_multivm_20260918T130822Z-task-0000139,correlate.synthetic,2026-09-18T13:18:15.795748+00:00,2026-09-18T13:18:15.845280+00:00,278.047,ubuntu-beta,ok,49.603,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.939045}",{},2874,andy-VirtualBox,False
140,cnp_endurance_multivm_20260918T130822Z-task-0000140,parse.synthetic,2026-09-18T13:18:17.802230+00:00,2026-09-18T13:18:17.847571+00:00,280.047,debian-alpha,ok,45.503,0,"{""debian-alpha"": 0.978393, ""ubuntu-beta"": 0.809}",{},2875,andy,False
141,cnp_endurance_multivm_20260918T130822Z-task-0000141,route.synthetic,2026-09-18T13:18:19.803029+00:00,2026-09-18T13:18:19.848264+00:00,282.047,ubuntu-beta,ok,45.649,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.981382}",{},2874,andy-VirtualBox,False
142,cnp_endurance_multivm_20260918T130822Z-task-0000142,detect.synthetic,2026-09-18T13:18:21.804501+00:00,2026-09-18T13:18:21.848112+00:00,284.047,ubuntu-beta,ok,43.906,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.956955}",{},2874,andy-VirtualBox,False
143,cnp_endurance_multivm_20260918T130822Z-task-0000143,correlate.synthetic,2026-09-18T13:18:24.947670+00:00,2026-09-18T13:18:24.998097+00:00,287.204,ubuntu-beta,ok,49.736,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.939218}",{},2874,andy-VirtualBox,False
144,cnp_endurance_multivm_20260918T130822Z-task-0000144,parse.synthetic,2026-09-18T13:18:25.795814+00:00,2026-09-18T13:18:25.836581+00:00,288.032,debian-alpha,ok,40.772,0,"{""debian-alpha"": 0.978553, ""ubuntu-beta"": 0.809}",{},2875,andy,False
145,cnp_endurance_multivm_20260918T130822Z-task-0000145,route.synthetic,2026-09-18T13:18:27.807294+00:00,2026-09-18T13:18:27.855324+00:00,290.047,ubuntu-beta,ok,48.077,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.981544}",{},2874,andy-VirtualBox,False
146,cnp_endurance_multivm_20260918T130822Z-task-0000146,detect.synthetic,2026-09-18T13:18:29.795272+00:00,2026-09-18T13:18:29.837269+00:00,292.032,ubuntu-beta,ok,42.505,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.957128}",{},2874,andy-VirtualBox,False
147,cnp_endurance_multivm_20260918T130822Z-task-0000147,correlate.synthetic,2026-09-18T13:18:31.794736+00:00,2026-09-18T13:18:31.841407+00:00,294.047,ubuntu-beta,ok,46.878,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.93938}",{},2874,andy-VirtualBox,False
148,cnp_endurance_multivm_20260918T130822Z-task-0000148,parse.synthetic,2026-09-18T13:18:33.798510+00:00,2026-09-18T13:18:33.845602+00:00,296.047,debian-alpha,ok,47.384,0,"{""debian-alpha"": 0.978705, ""ubuntu-beta"": 0.809}",{},2875,andy,False
149,cnp_endurance_multivm_20260918T130822Z-task-0000149,route.synthetic,2026-09-18T13:18:35.802302+00:00,2026-09-18T13:18:35.851594+00:00,298.047,ubuntu-beta,ok,49.397,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.981695}",{},2874,andy-VirtualBox,False
150,cnp_endurance_multivm_20260918T130822Z-task-0000150,detect.synthetic,2026-09-18T13:18:37.807696+00:00,2026-09-18T13:18:37.854915+00:00,300.047,ubuntu-beta,ok,47.231,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.957291}",{},2874,andy-VirtualBox,False
151,cnp_endurance_multivm_20260918T130822Z-task-0000151,correlate.synthetic,2026-09-18T13:18:43.534753+00:00,2026-09-18T13:18:43.580000+00:00,305.782,ubuntu-beta,ok,45.015,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.939537}",{},2874,andy-VirtualBox,False
152,cnp_endurance_multivm_20260918T130822Z-task-0000152,parse.synthetic,2026-09-18T13:18:43.580000+00:00,2026-09-18T13:18:43.623589+00:00,305.829,debian-alpha,ok,43.395,0,"{""debian-alpha"": 0.978848, ""ubuntu-beta"": 0.809}",{},2875,andy,False
153,cnp_endurance_multivm_20260918T130822Z-task-0000153,route.synthetic,2026-09-18T13:18:43.795209+00:00,2026-09-18T13:18:43.835199+00:00,306.032,ubuntu-beta,ok,40.245,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.98184}",{},2874,andy-VirtualBox,False
154,cnp_endurance_multivm_20260918T130822Z-task-0000154,detect.synthetic,2026-09-18T13:18:45.809456+00:00,2026-09-18T13:18:45.912699+00:00,308.11,ubuntu-beta,ok,102.173,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.957445}",{},2874,andy-VirtualBox,False
155,cnp_endurance_multivm_20260918T130822Z-task-0000155,correlate.synthetic,2026-09-18T13:18:47.806086+00:00,2026-09-18T13:18:47.852328+00:00,310.047,ubuntu-beta,ok,46.373,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.939684}",{},2874,andy-VirtualBox,False
156,cnp_endurance_multivm_20260918T130822Z-task-0000156,parse.synthetic,2026-09-18T13:18:49.808958+00:00,2026-09-18T13:18:49.860998+00:00,312.063,debian-alpha,ok,51.554,0,"{""debian-alpha"": 0.978982, ""ubuntu-beta"": 0.809}",{},2875,andy,False
157,cnp_endurance_multivm_20260918T130822Z-task-0000157,route.synthetic,2026-09-18T13:18:51.799920+00:00,2026-09-18T13:18:51.843047+00:00,314.047,ubuntu-beta,ok,43.472,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.981979}",{},2874,andy-VirtualBox,False
158,cnp_endurance_multivm_20260918T130822Z-task-0000158,detect.synthetic,2026-09-18T13:18:53.797826+00:00,2026-09-18T13:18:53.857293+00:00,316.063,ubuntu-beta,ok,60.107,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.957563}",{},2874,andy-VirtualBox,False
159,cnp_endurance_multivm_20260918T130822Z-task-0000159,correlate.synthetic,2026-09-18T13:18:55.809971+00:00,2026-09-18T13:18:55.858106+00:00,318.063,ubuntu-beta,ok,48.439,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.939826}",{},2874,andy-VirtualBox,False
160,cnp_endurance_multivm_20260918T130822Z-task-0000160,parse.synthetic,2026-09-18T13:18:57.804610+00:00,2026-09-18T13:18:57.850100+00:00,320.047,debian-alpha,ok,45.525,0,"{""debian-alpha"": 0.979111, ""ubuntu-beta"": 0.809}",{},2875,andy,False
161,cnp_endurance_multivm_20260918T130822Z-task-0000161,route.synthetic,2026-09-18T13:18:59.807082+00:00,2026-09-18T13:18:59.860475+00:00,322.063,ubuntu-beta,ok,53.232,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.982109}",{},2874,andy-VirtualBox,False
162,cnp_endurance_multivm_20260918T130822Z-task-0000162,detect.synthetic,2026-09-18T13:19:02.059680+00:00,2026-09-18T13:19:02.115334+00:00,324.313,ubuntu-beta,ok,55.125,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.957701}",{},2874,andy-VirtualBox,False
163,cnp_endurance_multivm_20260918T130822Z-task-0000163,correlate.synthetic,2026-09-18T13:19:03.805762+00:00,2026-09-18T13:19:03.854591+00:00,326.047,ubuntu-beta,ok,49.021,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.939957}",{},2874,andy-VirtualBox,False
164,cnp_endurance_multivm_20260918T130822Z-task-0000164,parse.synthetic,2026-09-18T13:19:05.794956+00:00,2026-09-18T13:19:05.840383+00:00,328.032,debian-alpha,ok,45.776,0,"{""debian-alpha"": 0.979236, ""ubuntu-beta"": 0.809}",{},2875,andy,False
165,cnp_endurance_multivm_20260918T130822Z-task-0000165,route.synthetic,2026-09-18T13:19:07.797485+00:00,2026-09-18T13:19:07.851164+00:00,330.047,ubuntu-beta,ok,54.082,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.982232}",{},2874,andy-VirtualBox,False
166,cnp_endurance_multivm_20260918T130822Z-task-0000166,detect.synthetic,2026-09-18T13:19:09.807165+00:00,2026-09-18T13:19:09.855458+00:00,332.047,ubuntu-beta,ok,48.527,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.957831}",{},2874,andy-VirtualBox,False
167,cnp_endurance_multivm_20260918T130822Z-task-0000167,correlate.synthetic,2026-09-18T13:19:11.796205+00:00,2026-09-18T13:19:11.844494+00:00,334.047,ubuntu-beta,ok,48.581,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.940086}",{},2874,andy-VirtualBox,False
168,cnp_endurance_multivm_20260918T130822Z-task-0000168,parse.synthetic,2026-09-18T13:19:13.798139+00:00,2026-09-18T13:19:13.868584+00:00,336.063,debian-alpha,ok,70.416,0,"{""debian-alpha"": 0.979355, ""ubuntu-beta"": 0.809}",{},2875,andy,False
169,cnp_endurance_multivm_20260918T130822Z-task-0000169,route.synthetic,2026-09-18T13:19:15.812977+00:00,2026-09-18T13:19:15.994338+00:00,338.188,ubuntu-beta,ok,181.129,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.98235}",{},2874,andy-VirtualBox,False
170,cnp_endurance_multivm_20260918T130822Z-task-0000170,detect.synthetic,2026-09-18T13:19:17.795172+00:00,2026-09-18T13:19:17.852203+00:00,340.047,ubuntu-beta,ok,56.936,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.95796}",{},2874,andy-VirtualBox,False
171,cnp_endurance_multivm_20260918T130822Z-task-0000171,correlate.synthetic,2026-09-18T13:19:19.807920+00:00,2026-09-18T13:19:19.859227+00:00,342.063,ubuntu-beta,ok,51.061,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.940206}",{},2874,andy-VirtualBox,False
172,cnp_endurance_multivm_20260918T130822Z-task-0000172,parse.synthetic,2026-09-18T13:19:21.800248+00:00,2026-09-18T13:19:21.924326+00:00,344.125,debian-alpha,ok,124.238,0,"{""debian-alpha"": 0.979463, ""ubuntu-beta"": 0.809}",{},2875,andy,False
173,cnp_endurance_multivm_20260918T130822Z-task-0000173,route.synthetic,2026-09-18T13:19:23.797058+00:00,2026-09-18T13:19:23.958623+00:00,346.157,ubuntu-beta,ok,161.791,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.98244}",{},2874,andy-VirtualBox,False
174,cnp_endurance_multivm_20260918T130822Z-task-0000174,detect.synthetic,2026-09-18T13:19:25.808092+00:00,2026-09-18T13:19:25.853100+00:00,348.047,ubuntu-beta,ok,45.157,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.958078}",{},2874,andy-VirtualBox,False
175,cnp_endurance_multivm_20260918T130822Z-task-0000175,correlate.synthetic,2026-09-18T13:19:29.260589+00:00,2026-09-18T13:19:29.323835+00:00,351.516,ubuntu-beta,ok,62.538,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.940322}",{},2874,andy-VirtualBox,False
176,cnp_endurance_multivm_20260918T130822Z-task-0000176,parse.synthetic,2026-09-18T13:19:29.809212+00:00,2026-09-18T13:19:29.863170+00:00,352.063,debian-alpha,ok,53.915,0,"{""debian-alpha"": 0.97955, ""ubuntu-beta"": 0.809}",{},2875,andy,False
177,cnp_endurance_multivm_20260918T130822Z-task-0000177,route.synthetic,2026-09-18T13:19:31.803545+00:00,2026-09-18T13:19:31.856316+00:00,354.047,ubuntu-beta,ok,52.948,0,"{""debian-alpha"": 0.821, ""ubuntu-beta"": 0.982509}",{},2874,andy-VirtualBox,False
